18, 37, 81
18, 36, 82
18, 37, 82
19, 37, 82
18, 38, 82
18, 37, 72
19, 37, 71
20, 37, 70
21, 37, 69
17, 37, 79
19, 36, 82
18, 35, 82
18, 36, 81
17, 36, 80
17, 37, 80
20, 37, 82
19, 38, 82
19, 37, 81
18, 39, 82
18, 38, 81
18, 37, 80
17, 38, 80
17, 35, 81
17, 36, 81
17, 37, 81
17, 38, 81
17, 39, 81
17, 34, 82
17, 35, 82
17, 36, 82
17, 37, 82
17, 38, 82
17, 39, 82
17, 40, 82
17, 33, 83
17, 34, 83
18, 34, 83
17, 35, 83
18, 35, 83
19, 35, 83
17, 36, 83
18, 36, 83
19, 36, 83
20, 36, 83
17, 37, 83
18, 37, 83
19, 37, 83
20, 37, 83
21, 37, 83
17, 38, 83
18, 38, 83
19, 38, 83
20, 38, 83
17, 39, 83
18, 39, 83
19, 39, 83
17, 40, 83
18, 40, 83
17, 41, 83
17, 37, 73
21, 38, 69
20, 38, 70
19, 38, 71
18, 38, 72
17, 38, 73
22, 37, 69
21, 36, 69
21, 37, 70
20, 36, 70
20, 37, 71
19, 36, 71
19, 37, 72
18, 36, 72
18, 37, 73
17, 36, 73
17, 37, 74
17, 39, 72
18, 39, 71
19, 39, 70
20, 39, 69
16, 37, 75
17, 38, 72
18, 38, 71
19, 38, 70
20, 38, 69
21, 38, 68
17, 37, 72
18, 37, 71
19, 37, 70
20, 37, 69
21, 37, 68
16, 38, 75
17, 36, 72
18, 36, 71
19, 36, 70
20, 36, 69
21, 36, 68
17, 35, 72
18, 35, 71
21, 39, 68
16, 37, 76
16, 38, 76
19, 35, 70
20, 35, 69
21, 35, 68
16, 37, 77
16, 38, 77
16, 36, 78
16, 37, 78
17, 37, 78
16, 38, 78
17, 36, 79
16, 35, 79
16, 36, 79
16, 37, 79
16, 38, 79
18, 37, 79
17, 38, 79
16, 39, 79
21, 36, 83
20, 35, 83
20, 36, 82
19, 34, 83
19, 35, 82
19, 36, 81
18, 33, 83
18, 34, 82
18, 35, 81
18, 36, 80
17, 33, 82
17, 34, 81
17, 35, 80
16, 34, 80
16, 35, 80
16, 36, 80
16, 37, 80
16, 38, 80
16, 39, 80
21, 38, 83
21, 37, 82
20, 39, 83
20, 38, 82
20, 37, 81
19, 40, 83
19, 39, 82
19, 38, 81
19, 37, 80
18, 41, 83
18, 40, 82
18, 39, 81
18, 38, 80
17, 41, 82
17, 40, 81
17, 39, 80
16, 40, 80
16, 33, 81
16, 34, 81
16, 35, 81
16, 36, 81
16, 37, 81
16, 38, 81
16, 39, 81
16, 40, 81
16, 41, 81
16, 33, 82
16, 34, 82
16, 35, 82
16, 36, 82
16, 37, 82
16, 38, 82
16, 39, 82
16, 40, 82
16, 41, 82
17, 32, 83
16, 34, 83
16, 35, 83
16, 36, 83
16, 37, 83
22, 37, 83
16, 38, 83
16, 39, 83
16, 40, 83
16, 41, 83
17, 42, 83
16, 33, 83
17, 31, 84
17, 32, 84
18, 32, 84
17, 33, 84
18, 33, 84
19, 33, 84
16, 34, 84
17, 34, 84
18, 34, 84
19, 34, 84
20, 34, 84
16, 35, 84
17, 35, 84
18, 35, 84
19, 35, 84
20, 35, 84
21, 35, 84
16, 36, 84
17, 36, 84
18, 36, 84
19, 36, 84
20, 36, 84
21, 36, 84
22, 36, 84
16, 37, 84
17, 37, 84
18, 37, 84
19, 37, 84
20, 37, 84
21, 37, 84
22, 37, 84
16, 38, 84
17, 38, 84
18, 38, 84
19, 38, 84
20, 38, 84
21, 38, 84
22, 38, 84
16, 39, 84
17, 39, 84
18, 39, 84
19, 39, 84
20, 39, 84
21, 39, 84
16, 40, 84
17, 40, 84
18, 40, 84
19, 40, 84
20, 40, 84
16, 41, 84
17, 41, 84
18, 41, 84
19, 41, 84
17, 42, 84
18, 42, 84
17, 43, 84
22, 38, 68
22, 37, 68
22, 36, 68
22, 37, 67
22, 36, 67
16, 35, 73
16, 36, 73
16, 37, 73
16, 38, 73
16, 39, 73
16, 36, 74
16, 37, 74
16, 38, 74
22, 38, 69
21, 39, 69
21, 38, 70
20, 40, 69
20, 39, 70
20, 38, 71
19, 40, 70
19, 39, 71
19, 38, 72
18, 40, 71
18, 39, 72
18, 38, 73
17, 40, 72
17, 39, 73
17, 38, 74
16, 40, 73
16, 39, 74
16, 41, 72
23, 37, 69
22, 35, 68
22, 36, 69
22, 37, 70
21, 35, 69
21, 36, 70
21, 37, 71
20, 35, 70
20, 36, 71
20, 37, 72
19, 35, 71
19, 36, 72
19, 37, 73
18, 34, 71
18, 35, 72
18, 36, 73
18, 37, 74
17, 34, 72
17, 35, 73
17, 36, 74
17, 37, 75
16, 34, 73
16, 35, 74
16, 40, 72
16, 39, 72
17, 39, 71
18, 39, 70
19, 39, 69
20, 39, 68
16, 36, 75
15, 37, 75
15, 38, 75
16, 38, 72
17, 38, 71
18, 38, 70
19, 38, 69
20, 38, 68
21, 38, 67
16, 37, 72
17, 37, 71
18, 37, 70
19, 37, 69
20, 37, 68
21, 37, 67
17, 38, 75
16, 39, 75
16, 36, 72
17, 36, 71
18, 36, 70
19, 36, 69
20, 36, 68
21, 36, 67
16, 35, 72
17, 35, 71
18, 35, 70
16, 34, 72
22, 35, 67
22, 36, 66
22, 39, 68
22, 38, 67
22, 37, 66
21, 40, 68
21, 39, 67
17, 41, 71
17, 40, 71
18, 40, 70
19, 40, 69
20, 40, 68
17, 37, 76
16, 36, 76
15, 35, 76
15, 36, 76
15, 37, 76
15, 38, 76
15, 39, 76
17, 38, 76
16, 39, 76
15, 40, 76
17, 34, 71
19, 34, 70
19, 35, 69
18, 34, 70
20, 34, 69
20, 35, 68
21, 34, 68
21, 35, 67
17, 37, 77
16, 36, 77
15, 35, 77
15, 36, 77
15, 37, 77
15, 38, 77
15, 39, 77
17, 38, 77
16, 39, 77
15, 40, 77
17, 36, 78
16, 35, 78
15, 34, 78
15, 35, 78
15, 36, 78
15, 37, 78
15, 38, 78
15, 39, 78
18, 37, 78
17, 38, 78
16, 39, 78
15, 40, 78
18, 36, 79
17, 35, 79
16, 34, 79
15, 33, 79
15, 34, 79
15, 35, 79
15, 36, 79
15, 37, 79
15, 38, 79
15, 39, 79
15, 40, 79
19, 37, 79
18, 38, 79
17, 39, 79
16, 40, 79
15, 41, 79
22, 35, 84
22, 36, 83
21, 34, 84
21, 35, 83
21, 36, 82
20, 33, 84
20, 34, 83
20, 35, 82
20, 36, 81
19, 32, 84
19, 33, 83
19, 34, 82
19, 35, 81
19, 36, 80
18, 31, 84
18, 32, 83
18, 33, 82
18, 34, 81
18, 35, 80
17, 30, 84
17, 31, 83
17, 32, 82
17, 33, 81
17, 34, 80
16, 33, 80
15, 33, 80
15, 34, 80
15, 35, 80
15, 36, 80
15, 37, 80
15, 38, 80
15, 39, 80
15, 40, 80
15, 41, 80
22, 39, 84
22, 38, 83
22, 37, 82
21, 40, 84
21, 39, 83
21, 38, 82
21, 37, 81
20, 41, 84
20, 40, 83
20, 39, 82
20, 38, 81
20, 37, 80
19, 42, 84
19, 41, 83
19, 40, 82
19, 39, 81
19, 38, 80
18, 43, 84
18, 42, 83
18, 41, 82
18, 40, 81
18, 39, 80
17, 44, 84
17, 43, 83
17, 42, 82
17, 41, 81
17, 40, 80
16, 42, 81
16, 41, 80
15, 42, 80
16, 32, 81
15, 33, 81
15, 34, 81
15, 35, 81
15, 36, 81
15, 37, 81
15, 38, 81
15, 39, 81
15, 40, 81
15, 41, 81
16, 31, 82
16, 32, 82
15, 33, 82
15, 34, 82
15, 35, 82
15, 36, 82
15, 37, 82
15, 38, 82
15, 39, 82
15, 40, 82
15, 42, 81
15, 41, 82
16, 42, 82
16, 43, 82
16, 30, 83
16, 31, 83
16, 32, 83
15, 34, 83
15, 35, 83
15, 36, 83
15, 37, 83
23, 37, 83
15, 38, 83
15, 39, 83
15, 40, 83
15, 41, 83
16, 42, 83
16, 43, 83
16, 44, 83
16, 30, 84
16, 31, 84
16, 32, 84
15, 33, 83
16, 33, 84
15, 34, 84
15, 35, 84
15, 36, 84
23, 36, 84
15, 37, 84
23, 37, 84
15, 38, 84
23, 38, 84
15, 39, 84
15, 40, 84
16, 42, 84
16, 43, 84
16, 44, 84
15, 41, 84
16, 30, 85
17, 30, 85
18, 30, 85
16, 31, 85
17, 31, 85
18, 31, 85
19, 31, 85
